0: g0-s7, g1-s0, y0-s6, y1-s5, b0-s0, b1-s5, 
1: g0-s7->s2, g1-s0, g2-s7, g3-s0, y0-s6, y1-s5, y2-s6, y3-s5, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, g8-s7, g9-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, y8-s6, y9-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
799: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2, g5-s0, g6-s2->s7, g7-s0, g8-s1, g9-s0, y0-s2, y1-s1, y2-s4, y3-s1, y4-s4->s6, y5-s5, y6-s4, y7-s1, y8-s1->s2, y9-s2->s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s1->s0, 
800: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2, g5-s0, g6-s7, g7-s0, g8-s1, g9-s0, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6, y5-s5, y6-s4->s6, y7-s1, y8-s1->s2, y9-s2->s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s1->s0, 
801: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7, g7-s0, g8-s1, g9-s0, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6, y5-s5, y6-s4->s6, y7-s1, y8-s1->s2, y9-s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s0, 
802: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7->s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6, y5-s5, y6-s4->s6, y7-s1->s5, y8-s2, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
803: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7->s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6, y5-s5, y6-s4->s6, y7-s1->s5, y8-s2->s4, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
804: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7->s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6, y5-s5->s1, y6-s4->s6, y7-s5, y8-s2->s4, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
805: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7->s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s5->s1, y6-s4->s6, y7-s5, y8-s2->s4, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
806: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s7->s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s2->s4, y9-s1, b0-s3->s1, b1-s0, b2-s5->s3, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
807: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s4, y9-s1, b0-s3->s1, b1-s0, b2-s5->s3, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
808: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s1, g5-s0, g6-s2, g7-s0, g8-s1->s2, g9-s0, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s4, y9-s1, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
809: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s1->s2, g9-s0, y0-s2->s1, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s4, y9-s1, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
810: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s6, y7-s5, y8-s4, y9-s1, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s1->s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
811: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s6, y7-s5, y8-s4, y9-s1, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s3, b5-s0, b6-s1, b7-s0, b8-s0, b9-s0, 
812: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2->s7, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s1->s5, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s3, b5-s0, b6-s1, b7-s0, b8-s0->s1, b9-s0, 
813: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2->s7, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s1->s5, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s3, b5-s0, b6-s1->s3, b7-s0, b8-s0->s1, b9-s0, 
814: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2->s7, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s5, b0-s1, b1-s0, b2-s5->s3, b3-s0, b4-s3->s5, b5-s0, b6-s1->s3, b7-s0, b8-s0->s1, b9-s0, 
815: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2->s7, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s1, b1-s0, b2-s3, b3-s0, b4-s3->s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s0, 
816: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s2->s7, g9-s0, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s1, b1-s0, b2-s3, b3-s0, b4-s3->s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s0, 
817: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7, g9-s0, y0-s1, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s1, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s0, 
818: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7, g9-s0, y0-s1, y1-s2, y2-s2, y3-s1->s2, y4-s4, y5-s1, y6-s6->s4, y7-s5->s1, y8-s4->s6, y9-s5, b0-s1, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s0, 
819: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7->s2, g9-s0, y0-s1, y1-s2->s4, y2-s2, y3-s1->s2, y4-s4, y5-s1, y6-s6->s4, y7-s5->s1, y8-s4->s6, y9-s5, b0-s1->s0, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s0, 
820: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7->s2, g9-s0, y0-s1, y1-s2->s4, y2-s2, y3-s1->s2, y4-s4, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s5, b0-s1->s0, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s0, 
821: g0-s0, g1-s0->s1, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7->s2, g9-s0, y0-s1, y1-s2->s4, y2-s2, y3-s1->s2, y4-s4, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s5, b0-s1->s0, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s0, 
822: g0-s0, g1-s0->s1, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7->s2, g9-s0, y0-s1, y1-s2->s4, y2-s2, y3-s1->s2, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s5, b0-s0, b1-s0, b2-s3->s1, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s0, 
823: g0-s0, g1-s0->s1, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s1, g7-s0, g8-s7->s2, g9-s0, y0-s1, y1-s4, y2-s2, y3-s1->s2, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1, b9-s0, 
824: g0-s0, g1-s1, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s2->s1, g7-s0, g8-s2, g9-s0, y0-s1, y1-s4, y2-s2, y3-s1->s2, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1, b9-s0, 
825: g0-s0, g1-s1, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s1, y1-s4, y2-s2->s1, y3-s1->s2, y4-s4->s2, y5-s1, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1, b9-s0, 
826: g0-s0, g1-s1, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s1, y1-s4->s6, y2-s2->s1, y3-s2, y4-s2, y5-s1->s2, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
827: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s1, y1-s4->s6, y2-s2->s1, y3-s2, y4-s2, y5-s1->s2, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
828: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s1->s5, y1-s4->s6, y2-s2->s1, y3-s2, y4-s2, y5-s1->s2, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
829: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s1->s5, y1-s4->s6, y2-s2->s1, y3-s2, y4-s2, y5-s1->s2, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
830: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1->s2, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
831: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1->s2, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s0, 
832: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2, g9-s0, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1->s2, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3, b9-s0, 
833: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s4->s6, y2-s1, y3-s2->s4, y4-s2, y5-s1->s2, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3, b9-s0, 
834: g0-s0, g1-s1, g2-s0, g3-s0, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s4->s6, y2-s1, y3-s4, y4-s2, y5-s2, y6-s2, y7-s1->s2, y8-s6->s4, y9-s5, b0-s0, b1-s0, b2-s1->s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3, b9-s0, 
835: g0-s0, g1-s1, g2-s0, g3-s0->s1, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s4->s6, y2-s1, y3-s4, y4-s2, y5-s2, y6-s2, y7-s1->s2, y8-s4, y9-s5->s1, b0-s0, b1-s0, b2-s1->s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
836: g0-s0, g1-s1, g2-s0, g3-s0->s1, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s6, y2-s1, y3-s4, y4-s2, y5-s2, y6-s2, y7-s1->s2, y8-s4, y9-s5->s1, b0-s0, b1-s0, b2-s1->s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
837: g0-s0, g1-s1, g2-s0, g3-s0->s1, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s6, y2-s1, y3-s4, y4-s2, y5-s2->s4, y6-s2, y7-s1->s2, y8-s4, y9-s1, b0-s0, b1-s0, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
838: g0-s0, g1-s1, g2-s0, g3-s1, g4-s0, g5-s0, g6-s1, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s6, y2-s1, y3-s4, y4-s2, y5-s2->s4, y6-s2, y7-s1->s2, y8-s4, y9-s1, b0-s0, b1-s0, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
839: g0-s0, g1-s1, g2-s0, g3-s1, g4-s0, g5-s0, g6-s1->s0, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s6, y2-s1, y3-s4, y4-s2, y5-s2->s4, y6-s2, y7-s1->s2, y8-s4, y9-s1, b0-s0, b1-s0->s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
840: g0-s0, g1-s1, g2-s0, g3-s1, g4-s0, g5-s0, g6-s1->s0, g7-s0, g8-s2->s1, g9-s0, y0-s5, y1-s6, y2-s1, y3-s4->s6, y4-s2, y5-s2->s4, y6-s2, y7-s1->s2, y8-s4, y9-s1, b0-s0, b1-s0->s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
841: g0-s0, g1-s1, g2-s0, g3-s1, g4-s0, g5-s0, g6-s1->s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s1->s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s1->s2, y8-s4, y9-s1, b0-s0, b1-s0->s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
842: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s1->s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2, y8-s4, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
843: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2, y8-s4, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
844: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2->s4, y8-s4, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
845: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0->s1, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2->s4, y8-s4->s2, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
846: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0->s1, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2->s4, y8-s4->s2, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
847: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s0->s1, g6-s0, g7-s0, g8-s1, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s2->s4, y8-s4->s2, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
848: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s1->s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s4, y6-s2, y7-s4, y8-s4->s2, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
849: g0-s0, g1-s1->s2, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s1->s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s1, y5-s4, y6-s2->s1, y7-s4, y8-s2, y9-s1, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
850: g0-s0, g1-s2, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s1->s0, g9-s0, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
851: g0-s0, g1-s2, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5->s1, y1-s4, y2-s5, y3-s6, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
852: g0-s0, g1-s2->s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s4->s2, y2-s5, y3-s6, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
853: g0-s0, g1-s2->s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s4->s2, y2-s5, y3-s6, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
854: g0-s0, g1-s2->s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s4->s2, y2-s5, y3-s6->s4, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
855: g0-s0, g1-s2->s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s4->s2, y2-s5, y3-s6->s4, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
856: g0-s0, g1-s2->s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s1, y5-s4->s6, y6-s2->s1, y7-s4, y8-s2, y9-s1->s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
857: g0-s0, g1-s7, g2-s0, g3-s1, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s1, y5-s4->s6, y6-s1, y7-s4, y8-s2->s1, y9-s1->s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
858: g0-s0, g1-s7, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s1->s5, y5-s4->s6, y6-s1, y7-s4, y8-s2->s1, y9-s2, b0-s0, b1-s1->s3, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
859: g0-s0, g1-s7->s2, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s1->s5, y5-s4->s6, y6-s1, y7-s4, y8-s2->s1, y9-s2->s4, b0-s0, b1-s3, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
860: g0-s0, g1-s7->s2, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s5, y5-s6, y6-s1, y7-s4->s6, y8-s2->s1, y9-s2->s4, b0-s0, b1-s3->s5, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
861: g0-s0, g1-s7->s2, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s5, y5-s6, y6-s1, y7-s4->s6, y8-s2->s1, y9-s2->s4, b0-s0, b1-s3->s5, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
862: g0-s0, g1-s7->s2, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s5, y5-s6, y6-s1, y7-s4->s6, y8-s2->s1, y9-s2->s4, b0-s0, b1-s3->s5, b2-s0, b3-s0, b4-s3->s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
863: g0-s0, g1-s7->s2, g2-s0, g3-s1->s2, g4-s0, g5-s1, g6-s0, g7-s0->s1, g8-s0, g9-s0, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s5, y5-s6, y6-s1, y7-s4->s6, y8-s2->s1, y9-s4, b0-s0, b1-s3->s5, b2-s0, b3-s0, b4-s1, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
