0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
6842: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s4->s6, y7-s1, y8-s2, y9-s2, b0-s1, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
6843: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s4->s6, y7-s1, y8-s2->s4, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
6844: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s4->s6, y7-s1, y8-s2->s4, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
6845: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s4->s6, y7-s1, y8-s2->s4, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
6846: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s4->s6, y7-s1->s5, y8-s2->s4, y9-s2, b0-s0, b1-s3->s5, b2-s1, b3-s3, b4-s5->s3, b5-s1, b6-s5, b7-s1, b8-s5, b9-s0, 
6847: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6, y7-s1->s5, y8-s4, y9-s2->s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6848: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4, y9-s2->s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6849: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4, y9-s2->s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6850: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6851: g0-s1->s2, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6852: g0-s1->s2, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
6853: g0-s1->s2, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0->s1, 
6854: g0-s1->s2, g1-s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0->s1, 
6855: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0->s1, 
6856: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s1->s3, b8-s5->s3, b9-s1, 
6857: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s1->s3, b8-s5->s3, b9-s1, 
6858: g0-s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3->s1, b7-s1->s3, b8-s5->s3, b9-s1, 
6859: g0-s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5->s1, y8-s4->s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6860: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5->s1, y8-s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6861: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6862: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s7->s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6863: g0-s2->s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s1, y8-s6, y9-s1->s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6864: g0-s2->s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s1->s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
6865: g0-s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s0, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s3, 
6866: g0-s7, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s0, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s3, 
6867: g0-s7->s2, g1-s0, g2-s1->s2, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6->s4, y9-s5, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s3, 
6868: g0-s7->s2, g1-s0, g2-s1->s2, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3->s1, b9-s3, 
6869: g0-s7->s2, g1-s0, g2-s1->s2, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3->s1, b9-s3, 
6870: g0-s7->s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3->s1, b9-s3, 
6871: g0-s7->s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
6872: g0-s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
6873: g0-s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
6874: g0-s2, g1-s0, g2-s2, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1->s5, y1-s4, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
6875: g0-s2, g1-s0, g2-s2, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1->s5, y1-s4, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3->s1, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
6876: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
6877: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s5->s1, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
6878: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s5->s1, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
6879: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
6880: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
6881: g0-s2, g1-s0, g2-s7, g3-s0, g4-s1, g5-s1->s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s1->s3, b1-s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
6882: g0-s2, g1-s0->s1, g2-s7, g3-s0, g4-s1->s2, g5-s1->s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3, b1-s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
6883: g0-s2, g1-s0->s1, g2-s7->s2, g3-s0, g4-s1->s2, g5-s1->s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3, b1-s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
6884: g0-s2, g1-s0->s1, g2-s7->s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3, b1-s1->s0, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
6885: g0-s2, g1-s1, g2-s7->s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6886: g0-s2, g1-s1, g2-s7->s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6887: g0-s2, g1-s1, g2-s7->s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s1, y3-s4, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6888: g0-s2, g1-s1, g2-s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5, y1-s4->s6, y2-s1, y3-s4, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6889: g0-s2, g1-s1, g2-s2, g3-s0, g4-s1->s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5->s1, y1-s6, y2-s1, y3-s4->s6, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6890: g0-s2, g1-s1, g2-s2, g3-s0, g4-s2, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s5->s1, y1-s6, y2-s1->s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6891: g0-s2, g1-s1, g2-s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s6, y2-s1->s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6892: g0-s2, g1-s1, g2-s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s6, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6893: g0-s2, g1-s1, g2-s2, g3-s0->s1, g4-s2->s7, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s6, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
6894: g0-s2, g1-s1, g2-s2, g3-s0->s1, g4-s2->s7, g5-s0, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s6, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s1->s3, b5-s3, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6895: g0-s2, g1-s1, g2-s2, g3-s0->s1, g4-s2->s7, g5-s0, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6, y2-s5, y3-s4->s6, y4-s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s1->s3, b5-s3, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6896: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7, g5-s0, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s1->s3, b5-s3, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6897: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7, g5-s0, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s1->s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6898: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7->s2, g5-s0, g6-s1->s2, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s1, y5-s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6899: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7->s2, g5-s0, g6-s1->s2, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s6, y4-s1, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6900: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7->s2, g5-s0, g6-s1->s2, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s6, y4-s1->s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6901: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7->s2, g5-s0, g6-s1->s2, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s6, y4-s1->s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6902: g0-s2, g1-s1, g2-s2, g3-s1, g4-s7->s2, g5-s0, g6-s1->s2, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s3->s1, b6-s0, b7-s5->s3, b8-s0, b9-s5, 
6903: g0-s2, g1-s1, g2-s2, g3-s1, g4-s2, g5-s0, g6-s1->s2, g7-s1, g8-s1, g9-s2->s1, y0-s1, y1-s6->s4, y2-s5->s1, y3-s6, y4-s5, y5-s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s0, b7-s3, b8-s0, b9-s5->s3, 
6904: g0-s2, g1-s1, g2-s2, g3-s1, g4-s2, g5-s0, g6-s1->s2, g7-s1, g8-s1, g9-s2->s1, y0-s1, y1-s6->s4, y2-s5->s1, y3-s6, y4-s5, y5-s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s0, b7-s3, b8-s0, b9-s5->s3, 
