0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
862: g0-s0, g1-s2, g2-s0, g3-s7->s2, g4-s2, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s2->s4, y8-s2->s1, y9-s1->s2, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
863: g0-s0, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4, y8-s1, y9-s1->s2, b0-s1, b1-s3, b2-s5->s3, b3-s1, b4-s5, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s1->s0, 
864: g0-s0, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4, y8-s1, y9-s1->s2, b0-s1, b1-s3->s5, b2-s5->s3, b3-s1, b4-s5, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s0, 
865: g0-s0, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4, y8-s1, y9-s1->s2, b0-s1, b1-s3->s5, b2-s3, b3-s1, b4-s5->s3, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s0, 
866: g0-s0, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4->s6, y8-s1, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
867: g0-s0->s1, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4->s6, y8-s1, y9-s2->s4, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
868: g0-s0->s1, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4->s6, y8-s1, y9-s2->s4, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
869: g0-s0->s1, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6->s4, y6-s5, y7-s4->s6, y8-s1, y9-s2->s4, b0-s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
870: g0-s1, g1-s2, g2-s0, g3-s2, g4-s2->s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s5, y7-s4->s6, y8-s1->s5, y9-s2->s4, b0-s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
871: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s5, y7-s4->s6, y8-s1->s5, y9-s4, b0-s0, b1-s3->s5, b2-s3->s1, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
872: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s5->s1, y7-s4->s6, y8-s5, y9-s4, b0-s0, b1-s3->s5, b2-s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
873: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s1->s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s5->s1, y7-s4->s6, y8-s5, y9-s4, b0-s0, b1-s5, b2-s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s1, b8-s5, b9-s0, 
874: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1->s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s1, y7-s4->s6, y8-s5, y9-s4, b0-s0, b1-s5, b2-s1, b3-s3, b4-s3, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
875: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1->s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2->s4, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s1, y7-s4->s6, y8-s5, y9-s4, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
876: g0-s1, g1-s2, g2-s0, g3-s2, g4-s1->s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2->s4, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
877: g0-s1, g1-s2, g2-s0->s1, g3-s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2->s4, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
878: g0-s1, g1-s2, g2-s0->s1, g3-s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2->s4, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
879: g0-s1, g1-s2, g2-s0->s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s4->s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
880: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s4->s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
881: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
882: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2, g6-s1, g7-s1->s2, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
883: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s3, b7-s1->s3, b8-s5->s3, b9-s0, 
884: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s3, b8-s5->s3, b9-s0->s1, 
885: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s4->s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s3, b8-s5->s3, b9-s0->s1, 
886: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s4->s6, y1-s2->s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s0->s1, 
887: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
888: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
889: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1, y2-s1, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
890: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s2, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5->s1, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
891: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s5->s1, y9-s6, b0-s0->s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
892: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1->s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s1, y9-s6, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s3, b9-s1->s3, 
893: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s4->s6, y1-s1->s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s6->s4, y8-s1, y9-s6, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s1->s3, 
894: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s4->s6, y1-s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s4, y8-s1, y9-s6->s4, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3, b9-s1->s3, 
895: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0, g5-s2, g6-s0, g7-s2->s7, g8-s1, g9-s1, y0-s4->s6, y1-s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s4, y8-s1, y9-s6->s4, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s1->s3, 
896: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0, g5-s2, g6-s0, g7-s7, g8-s1, g9-s1, y0-s6, y1-s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s4->s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
897: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0, g5-s2, g6-s0, g7-s7, g8-s1, g9-s1, y0-s6, y1-s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s4->s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
898: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0, g5-s2, g6-s0, g7-s7->s2, g8-s1, g9-s1, y0-s6, y1-s5, y2-s2, y3-s2, y4-s1->s2, y5-s2, y6-s1, y7-s4->s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
899: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0->s1, g5-s2, g6-s0, g7-s7->s2, g8-s1->s0, g9-s1, y0-s6, y1-s5, y2-s2, y3-s2, y4-s1->s2, y5-s2, y6-s1, y7-s4->s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
900: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0->s1, g5-s2, g6-s0, g7-s7->s2, g8-s1->s0, g9-s1, y0-s6, y1-s5, y2-s2->s4, y3-s2, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
901: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s0->s1, g5-s2, g6-s0, g7-s7->s2, g8-s1->s0, g9-s1, y0-s6, y1-s5, y2-s2->s4, y3-s2, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1->s3, b1-s3, b2-s0, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1, b9-s3, 
902: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s0, g9-s1, y0-s6, y1-s5->s1, y2-s2->s4, y3-s2, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s3, b1-s3->s1, b2-s0->s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
903: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2, g8-s0, g9-s1, y0-s6, y1-s5->s1, y2-s2->s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s3, b1-s3->s1, b2-s0->s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
904: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2, g8-s0, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s3->s1, b2-s0->s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
905: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
906: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
907: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s2->s1, y4-s2->s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
908: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s2->s1, y4-s2->s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
909: g0-s1, g1-s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s2->s1, y4-s2->s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3, b1-s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
910: g0-s1, g1-s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s2->s1, y4-s2->s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3, b1-s1, b2-s1, b3-s3, b4-s0, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
911: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3, b4-s0, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
912: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3->s1, b4-s0, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
913: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3->s1, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
914: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3->s1, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
915: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3->s1, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
916: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s4, y1-s1, y2-s4->s6, y3-s1, y4-s4, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
917: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s4->s2, y1-s1, y2-s6, y3-s1->s5, y4-s4->s6, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
918: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s4->s2, y1-s1, y2-s6, y3-s1->s5, y4-s4->s6, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s1, b4-s1, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
919: g0-s1->s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2->s7, y0-s4->s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s1, b4-s1->s3, b5-s3, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
920: g0-s1->s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s7, y0-s4->s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s1->s3, b5-s3, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
921: g0-s1->s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s7, y0-s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
922: g0-s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
923: g0-s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s6->s4, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
924: g0-s2->s7, g1-s0, g2-s1, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s6->s4, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s0, b9-s5, 
